custom_id,id,entity_name,year,segment,original_metric,ground_truth_value
qa_2016,2016,GSK,2024,Income_Statement,Revenue From Sale Of Goods,31376000000.0
qa_2017,2017,GSK,2023,Income_Statement,Revenue From Sale Of Goods,30328000000.0
qa_2018,2018,GSK,2022,Income_Statement,Revenue From Sale Of Goods,29324000000.0
qa_2020,2020,GSK,2024,Income_Statement,Gross Profit,22328000000.0
qa_2021,2021,GSK,2024,Income_Statement,Selling General And Administrative Expense,11015000000.0
qa_2022,2022,GSK,2024,Income_Statement,Research And Development Expense,6401000000.0
qa_2023,2023,GSK,2024,Income_Statement,Revenue From Royalties,639000000.0
qa_2024,2024,GSK,2024,Income_Statement,Other Operating Income Expense,-1530000000.0
qa_2025,2025,GSK,2024,Cash_Flow,Profit Loss From Operating Activities,4021000000.0
qa_2026,2026,GSK,2024,Income_Statement,Finance Income,122000000.0
qa_2028,2028,GSK,2024,Balance_Sheet,Share Of Profit Loss Of Associates And Joint Ventures Accounted For Using Equity Method,-3000000.0
qa_2029,2029,GSK,2024,Balance_Sheet,Gains Losses On Disposals Of Noncurrent Assets,6000000.0
qa_2030,2030,GSK,2023,Balance_Sheet,Gains Losses On Disposals Of Noncurrent Assets,1000000.0
qa_2031,2031,GSK,2022,Balance_Sheet,Gains Losses On Disposals Of Noncurrent Assets,0.0
qa_2032,2032,GSK,2024,Income_Statement,Profit Loss Before Tax,3477000000.0
qa_2033,2033,GSK,2024,Income_Statement,Income Tax Expense Continuing Operations,526000000.0
qa_2034,2034,GSK,2024,Income_Statement,Profit Loss From Continuing Operations,2951000000.0
qa_2035,2035,GSK,2024,Company_Specific_Metric,Profit After Taxation From Discontinued Operations And Other Gains Losses From The Demerger,0.0
qa_2036,2036,GSK,2024,Company_Specific_Metric,Remeasurement Of Discontinued Operations Distributed To Shareholders On Demerger,0.0
qa_2037,2037,GSK,2024,Income_Statement,Profit Loss From Discontinued Operations,0.0
qa_2038,2038,GSK,2024,Income_Statement,Profit Loss,2951000000.0
qa_2039,2039,GSK,2024,Income_Statement,Profit Loss From Continuing Operations Attributable To Noncontrolling Interests,376000000.0
qa_2040,2040,GSK,2024,Income_Statement,Income From Continuing Operations Attributable To Owners Of Parent,2575000000.0
qa_2041,2041,GSK,2024,Income_Statement,Profit Loss From Discontinued Operations Attributable To Noncontrolling Interests,0.0
qa_2042,2042,GSK,2024,Income_Statement,Income From Discontinued Operations Attributable To Owners Of Parent,0.0
qa_2043,2043,GSK,2024,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,376000000.0
qa_2044,2044,GSK,2024,Income_Statement,Profit Loss Attributable To Owners Of Parent,2575000000.0
qa_2045,2045,GSK,2024,Income_Statement,Basic Earnings Loss Per Share From Continuing Operations,0.632
qa_2046,2046,GSK,2024,Income_Statement,Basic Earnings Loss Per Share From Discontinued Operations,0.0
qa_2047,2047,GSK,2024,Income_Statement,Basic Earnings Loss Per Share,0.632
qa_2048,2048,GSK,2024,Income_Statement,Diluted Earnings Loss Per Share From Continuing Operations,0.622
qa_2049,2049,GSK,2024,Income_Statement,Diluted Earnings Loss Per Share From Discontinued Operations,0.0
qa_2050,2050,GSK,2024,Income_Statement,Diluted Earnings Loss Per Share,0.622
qa_2051,2051,GSK,2024,Company_Specific_Metric,Exchange Differences On Translation Of Foreign Operations And Hedges Of Net Investments In Foreign Operations,-392000000.0
qa_2052,2052,GSK,2023,Company_Specific_Metric,Exchange Differences On Translation Of Foreign Operations And Hedges Of Net Investments In Foreign Operations,-22000000.0
qa_2053,2053,GSK,2022,Company_Specific_Metric,Exchange Differences On Translation Of Foreign Operations And Hedges Of Net Investments In Foreign Operations,113000000.0
qa_2054,2054,GSK,2024,Company_Specific_Metric,Reclassification Adjustment Of Net Exchange Differences On Disposal Of Foreign Operations,-87000000.0
qa_2055,2055,GSK,2023,Company_Specific_Metric,Reclassification Adjustment Of Net Exchange Differences On Disposal Of Foreign Operations,-34000000.0
qa_2056,2056,GSK,2022,Company_Specific_Metric,Reclassification Adjustment Of Net Exchange Differences On Disposal Of Foreign Operations,2000000.0
qa_2057,2057,GSK,2024,Cash_Flow,Gains Losses On Cash Flow Hedges Before Tax,0.0
qa_2058,2058,GSK,2024,Cash_Flow,Income Tax Relating To Cash Flow Hedges Of Other Comprehensive Income,-1000000.0
qa_2059,2059,GSK,2024,Income_Statement,Gains Losses On Change In Value Of Time Value Of Options Net Of Tax,-4000000.0
qa_2060,2060,GSK,2023,Income_Statement,Gains Losses On Change In Value Of Time Value Of Options Net Of Tax,0.0
qa_2061,2061,GSK,2022,Income_Statement,Gains Losses On Change In Value Of Time Value Of Options Net Of Tax,0.0
qa_2062,2062,GSK,2024,Cash_Flow,Reclassification Adjustments On Cash Flow Hedges Net Of Tax,-4000000.0
qa_2063,2063,GSK,2023,Cash_Flow,Reclassification Adjustments On Cash Flow Hedges Net Of Tax,-4000000.0
qa_2064,2064,GSK,2022,Cash_Flow,Reclassification Adjustments On Cash Flow Hedges Net Of Tax,-14000000.0
qa_2065,2065,GSK,2024,Income_Statement,Other Comprehensive Income That Will Be Reclassified To Profit Or Loss Net Of Tax,-478000000.0
qa_2066,2066,GSK,2024,Company_Specific_Metric,Exchange Movements On Overseas Net Assets Of Non Controlling Interests,-4000000.0
qa_2067,2067,GSK,2024,Balance_Sheet,Other Comprehensive Income Before Tax Gains Losses From Investments In Equity Instruments,-100000000.0
qa_2068,2068,GSK,2024,Balance_Sheet,Income Tax Relating To Investments In Equity Instruments Of Other Comprehensive Income,-17000000.0
qa_2069,2069,GSK,2024,Company_Specific_Metric,Fair Value Movements On Cash Flow Hedges Not Reclassified,8000000.0
qa_2070,2070,GSK,2024,Income_Statement,Other Comprehensive Income Before Tax Gains Losses On Remeasurements Of Defined Benefit Plans,506000000.0
qa_2071,2071,GSK,2024,Income_Statement,Income Tax Relating To Remeasurements Of Defined Benefit Plans Of Other Comprehensive Income,122000000.0
qa_2072,2072,GSK,2024,Income_Statement,Other Comprehensive Income That Will Not Be Reclassified To Profit Or Loss Net Of Tax,305000000.0
qa_2073,2073,GSK,2024,Company_Specific_Metric,Other Comprehensive Expense Income For The Year From Continuing Operations,-173000000.0
qa_2074,2074,GSK,2024,Company_Specific_Metric,Other Comprehensive Expense Income For The Year From Discontinued Operations,0.0
qa_2075,2075,GSK,2024,Income_Statement,Comprehensive Income,2778000000.0
qa_2076,2076,GSK,2024,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,2406000000.0
qa_2077,2077,GSK,2024,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,372000000.0
qa_2079,2079,GSK,2024,Balance_Sheet,Rightofuse Assets,846000000.0
qa_2081,2081,GSK,2024,Balance_Sheet,Intangible Assets Other Than Goodwill,15515000000.0
qa_2082,2082,GSK,2024,Balance_Sheet,Investment Accounted For Using Equity Method,96000000.0
qa_2083,2083,GSK,2024,Balance_Sheet,Noncurrent Investments Other Than Investments Accounted For Using Equity Method,1100000000.0
qa_2084,2084,GSK,2024,Balance_Sheet,Deferred Tax Assets,6757000000.0
qa_2085,2085,GSK,2024,Balance_Sheet,Noncurrent Derivative Financial Assets,1000000.0
qa_2086,2086,GSK,2023,Balance_Sheet,Noncurrent Derivative Financial Assets,0.0
qa_2087,2087,GSK,2024,Balance_Sheet,Other Noncurrent Assets,1942000000.0
qa_2088,2088,GSK,2024,Balance_Sheet,Noncurrent Assets,42466000000.0
qa_2090,2090,GSK,2024,Balance_Sheet,Current Tax Assets,489000000.0
qa_2092,2092,GSK,2024,Balance_Sheet,Current Derivative Financial Assets,109000000.0
qa_2093,2093,GSK,2024,Balance_Sheet,Current Financial Assets At Fair Value Through Profit Or Loss Classified As Held For Trading,0.0
qa_2094,2094,GSK,2024,Company_Specific_Metric,Liquid Investments,21000000.0
qa_2095,2095,GSK,2023,Company_Specific_Metric,Liquid Investments,42000000.0
qa_2096,2096,GSK,2024,Cash_Flow,Cash And Cash Equivalents,3870000000.0
qa_2097,2097,GSK,2024,Balance_Sheet,Noncurrent Assets Or Disposal Groups Classified As Held For Sale,3000000.0
qa_2098,2098,GSK,2023,Balance_Sheet,Noncurrent Assets Or Disposal Groups Classified As Held For Sale,76000000.0
qa_2099,2099,GSK,2024,Balance_Sheet,Current Assets,16997000000.0
qa_2100,2100,GSK,2024,Balance_Sheet,Assets,59463000000.0
qa_2102,2102,GSK,2024,Company_Specific_Metric,Contingent Consideration Liabilities,1172000000.0
qa_2103,2103,GSK,2023,Company_Specific_Metric,Contingent Consideration Liabilities,1053000000.0
qa_2105,2105,GSK,2024,Balance_Sheet,Current Derivative Financial Liabilities,192000000.0
qa_2106,2106,GSK,2024,Balance_Sheet,Current Tax Liabilities,703000000.0
qa_2108,2108,GSK,2024,Balance_Sheet,Current Liabilities,21697000000.0
qa_2110,2110,GSK,2024,Balance_Sheet,Current Tax Liabilities Noncurrent,0.0
qa_2111,2111,GSK,2024,Balance_Sheet,Deferred Tax Liabilities,382000000.0
qa_2114,2114,GSK,2024,Balance_Sheet,Noncurrent Financial Liabilities At Fair Value Through Profit Or Loss,6108000000.0
qa_2115,2115,GSK,2023,Balance_Sheet,Noncurrent Financial Liabilities At Fair Value Through Profit Or Loss,5609000000.0
qa_2116,2116,GSK,2024,Balance_Sheet,Other Noncurrent Liabilities,1100000000.0
qa_2117,2117,GSK,2024,Balance_Sheet,Noncurrent Liabilities,24680000000.0
qa_2118,2118,GSK,2024,Balance_Sheet,Liabilities,46377000000.0
qa_2119,2119,GSK,2024,Balance_Sheet,Net Assets Liabilities,13086000000.0
qa_2124,2124,GSK,2024,Balance_Sheet,Equity Attributable To Owners Of Parent,13671000000.0
qa_2126,2126,GSK,2024,Balance_Sheet,Equity,13086000000.0
qa_2128,2128,GSK,2022,Company_Specific_Metric,Increase Decrease Through Other Changes To Noncontrolling Interests,0.0
qa_2130,2130,GSK,2022,Company_Specific_Metric,Increase Decrease Through Disposal Of Equity Investments,0.0
qa_2131,2131,GSK,2022,Cash_Flow,Amount Removed From Reserve Of Cash Flow Hedges And Included In Initial Cost Or Other Carrying Amount Of Nonfinancial Asset Liability Or Firm Commitment For Which Fair Value Hedge Accounting Is Applied,0.0
qa_2132,2132,GSK,2023,Company_Specific_Metric,Increase Decrease Through Disposal Of Equity Investments,0.0
qa_2133,2133,GSK,2023,Cash_Flow,Amount Removed From Reserve Of Cash Flow Hedges And Included In Initial Cost Or Other Carrying Amount Of Nonfinancial Asset Liability Or Firm Commitment For Which Fair Value Hedge Accounting Is Applied,0.0
qa_2134,2134,GSK,2024,Income_Statement,Other Comprehensive Income,0.0
qa_2136,2136,GSK,2024,Company_Specific_Metric,Increase Through Other Contributions By Noncontrolling Interests Equity,0.0
qa_2137,2137,GSK,2024,Company_Specific_Metric,Increase Decrease Through Other Changes To Noncontrolling Interests,0.0
qa_2140,2140,GSK,2024,Company_Specific_Metric,Increase Decrease Through Disposal Of Equity Investments,0.0
qa_2141,2141,GSK,2024,Company_Specific_Metric,Share Of Associates And Joint Ventures Realised Profits On Disposal Of Equity Investments,0.0
qa_2142,2142,GSK,2024,Balance_Sheet,Issue Of Equity,0.0
qa_2143,2143,GSK,2024,Company_Specific_Metric,Write Down Of Shares Held By Employee Stock Ownership Plan,0.0
qa_2144,2144,GSK,2024,Company_Specific_Metric,Shares Acquired By Esop Trusts,0.0
qa_2146,2146,GSK,2024,Cash_Flow,Amount Removed From Reserve Of Cash Flow Hedges And Included In Initial Cost Or Other Carrying Amount Of Nonfinancial Asset Liability Or Firm Commitment For Which Fair Value Hedge Accounting Is Applied,0.0
qa_2148,2148,GSK,2024,Income_Statement,Adjustments For Reconcile Profit Loss,4910000000.0
qa_2149,2149,GSK,2024,Cash_Flow,Cash Flows From Used In Operations,7861000000.0
qa_2150,2150,GSK,2024,Cash_Flow,Income Taxes Paid Refund Classified As Operating Activities,1307000000.0
qa_2151,2151,GSK,2023,Cash_Flow,Income Taxes Paid Refund Classified As Operating Activities,1328000000.0
qa_2152,2152,GSK,2022,Cash_Flow,Income Taxes Paid Refund Classified As Operating Activities,1310000000.0
qa_2153,2153,GSK,2024,Cash_Flow,Cash Flows From Used In Operating Activities Continuing Operations,6554000000.0
qa_2154,2154,GSK,2024,Company_Specific_Metric,Cash Flows From Used In Operations Before Tax Discontinued Operations,0.0
qa_2155,2155,GSK,2023,Company_Specific_Metric,Cash Flows From Used In Operations Before Tax Discontinued Operations,0.0
qa_2156,2156,GSK,2022,Company_Specific_Metric,Cash Flows From Used In Operations Before Tax Discontinued Operations,932000000.0
qa_2157,2157,GSK,2024,Company_Specific_Metric,Income Taxes Paid Refund Classified As Operating Activities Discontinued Operations,0.0
qa_2158,2158,GSK,2024,Cash_Flow,Cash Flows From Used In Operating Activities Discontinued Operations,0.0
qa_2159,2159,GSK,2024,Cash_Flow,Cash Flows From Used In Operating Activities,6554000000.0
qa_2160,2160,GSK,2024,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,1399000000.0
qa_2161,2161,GSK,2024,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,65000000.0
qa_2162,2162,GSK,2024,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,1583000000.0
qa_2163,2163,GSK,2024,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,131000000.0
qa_2164,2164,GSK,2024,Cash_Flow,Other Cash Payments To Acquire Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,103000000.0
qa_2165,2165,GSK,2024,Company_Specific_Metric,Increase Decrease In Liquid Investments,-21000000.0
qa_2166,2166,GSK,2024,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,805000000.0
qa_2167,2167,GSK,2023,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,1457000000.0
qa_2168,2168,GSK,2022,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,3108000000.0
qa_2169,2169,GSK,2024,Cash_Flow,Other Cash Receipts From Sales Of Equity Or Debt Instruments Of Other Entities Classified As Investing Activities,2356000000.0
qa_2170,2170,GSK,2024,Company_Specific_Metric,Cash Inflows Outflows From Share Transactions With Non Controlling Interests,-1000000.0
qa_2171,2171,GSK,2023,Company_Specific_Metric,Cash Inflows Outflows From Share Transactions With Non Controlling Interests,0.0
qa_2172,2172,GSK,2022,Company_Specific_Metric,Cash Inflows Outflows From Share Transactions With Non Controlling Interests,0.0
qa_2173,2173,GSK,2024,Company_Specific_Metric,Outflow Of Cash Through Ccl Classified As Investing Activities,-19000000.0
qa_2174,2174,GSK,2023,Company_Specific_Metric,Outflow Of Cash Through Ccl Classified As Investing Activities,-11000000.0
qa_2175,2175,GSK,2022,Company_Specific_Metric,Outflow Of Cash Through Ccl Classified As Investing Activities,-79000000.0
qa_2176,2176,GSK,2024,Cash_Flow,Cash Flows From Losing Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,-18000000.0
qa_2177,2177,GSK,2023,Cash_Flow,Cash Flows From Losing Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,49000000.0
qa_2178,2178,GSK,2022,Cash_Flow,Cash Flows From Losing Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,-43000000.0
qa_2179,2179,GSK,2024,Balance_Sheet,Purchase Of Interests In Investments Accounted For Using Equity Method,43000000.0
qa_2180,2180,GSK,2023,Balance_Sheet,Purchase Of Interests In Investments Accounted For Using Equity Method,0.0
qa_2181,2181,GSK,2022,Balance_Sheet,Purchase Of Interests In Investments Accounted For Using Equity Method,1000000.0
qa_2182,2182,GSK,2024,Balance_Sheet,Proceeds From Sales Of Investments Accounted For Using Equity Method,0.0
qa_2183,2183,GSK,2023,Balance_Sheet,Proceeds From Sales Of Investments Accounted For Using Equity Method,1000000.0
qa_2184,2184,GSK,2022,Balance_Sheet,Proceeds From Sales Of Investments Accounted For Using Equity Method,0.0
qa_2185,2185,GSK,2024,Cash_Flow,Interest Received Classified As Investing Activities,138000000.0
qa_2186,2186,GSK,2024,Company_Specific_Metric,Dividends And Distributions Received Classified As Investing Activities,16000000.0
qa_2187,2187,GSK,2023,Company_Specific_Metric,Dividends And Distributions Received Classified As Investing Activities,220000000.0
qa_2188,2188,GSK,2022,Company_Specific_Metric,Dividends And Distributions Received Classified As Investing Activities,0.0
qa_2189,2189,GSK,2024,Cash_Flow,Dividends Received From Investments Accounted For Using Equity Method Classified As Investing Activities,15000000.0
qa_2190,2190,GSK,2023,Cash_Flow,Dividends Received From Investments Accounted For Using Equity Method Classified As Investing Activities,11000000.0
qa_2191,2191,GSK,2022,Cash_Flow,Dividends Received From Investments Accounted For Using Equity Method Classified As Investing Activities,6000000.0
qa_2192,2192,GSK,2024,Cash_Flow,Cash Flows From Used In Investing Activities Continuing Operations,-1229000000.0
qa_2193,2193,GSK,2024,Cash_Flow,Cash Flows From Used In Investing Activities Discontinued Operations,0.0
qa_2194,2194,GSK,2024,Cash_Flow,Cash Flows From Used In Investing Activities,-1229000000.0
qa_2198,2198,GSK,2024,Company_Specific_Metric,Proceeds Repayments From Of Short Term Loans,-811000000.0
qa_2199,2199,GSK,2023,Company_Specific_Metric,Proceeds Repayments From Of Short Term Loans,-333000000.0
qa_2200,2200,GSK,2022,Company_Specific_Metric,Proceeds Repayments From Of Short Term Loans,1021000000.0
qa_2201,2201,GSK,2024,Company_Specific_Metric,Increase Decrease In Other Short Term Loans,266000000.0
qa_2202,2202,GSK,2023,Company_Specific_Metric,Increase Decrease In Other Short Term Loans,0.0
qa_2203,2203,GSK,2022,Company_Specific_Metric,Increase Decrease In Other Short Term Loans,0.0
qa_2204,2204,GSK,2024,Company_Specific_Metric,Repayment Of Other Short Term Loans,81000000.0
qa_2205,2205,GSK,2023,Company_Specific_Metric,Repayment Of Other Short Term Loans,0.0
qa_2206,2206,GSK,2022,Company_Specific_Metric,Repayment Of Other Short Term Loans,0.0
qa_2207,2207,GSK,2024,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,226000000.0
qa_2208,2208,GSK,2024,Cash_Flow,Interest Paid Classified As Financing Activities,632000000.0
qa_2209,2209,GSK,2024,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,2444000000.0
qa_2210,2210,GSK,2024,Company_Specific_Metric,Distributions To Non Controlling Interests Classified As Financing Activities,416000000.0
qa_2211,2211,GSK,2023,Company_Specific_Metric,Distributions To Non Controlling Interests Classified As Financing Activities,412000000.0
qa_2212,2212,GSK,2022,Company_Specific_Metric,Distributions To Non Controlling Interests Classified As Financing Activities,521000000.0
qa_2214,2214,GSK,2024,Cash_Flow,Other Inflows Outflows Of Cash Classified As Financing Activities,129000000.0
qa_2215,2215,GSK,2024,Cash_Flow,Cash Flows From Used In Financing Activities Continuing Operations,-4726000000.0
qa_2216,2216,GSK,2024,Cash_Flow,Cash Flows From Used In Financing Activities Discontinued Operations,0.0
qa_2217,2217,GSK,2024,Cash_Flow,Cash Flows From Used In Financing Activities,-4726000000.0
qa_2218,2218,GSK,2024,Cash_Flow,Increase Decrease In Cash And Cash Equivalents Before Effect Of Exchange Rate Changes,599000000.0
qa_2219,2219,GSK,2024,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-54000000.0
qa_2220,2220,GSK,2024,Cash_Flow,Cash And Cash Equivalents If Different From Statement Of Financial Position,3403000000.0
qa_2221,2221,GSK,2024,Cash_Flow,Bank Overdrafts Classified As Cash Equivalents,467000000.0
qa_2387,2387,Hikma Pharmaceuticals,2022,Income_Statement,Revenue,2517000000.0
qa_2388,2388,Hikma Pharmaceuticals,2021,Income_Statement,Revenue,2553000000.0
qa_2391,2391,Hikma Pharmaceuticals,2022,Income_Statement,Gross Profit,1265000000.0
qa_2392,2392,Hikma Pharmaceuticals,2021,Income_Statement,Gross Profit,1301000000.0
qa_2393,2393,Hikma Pharmaceuticals,2022,Income_Statement,Selling General And Administrative Expense,509000000.0
qa_2394,2394,Hikma Pharmaceuticals,2021,Income_Statement,Selling General And Administrative Expense,488000000.0
qa_2395,2395,Hikma Pharmaceuticals,2022,Balance_Sheet,Impairment Loss On Financial Assets,5000000.0
qa_2396,2396,Hikma Pharmaceuticals,2021,Balance_Sheet,Impairment Loss On Financial Assets,0.0
qa_2397,2397,Hikma Pharmaceuticals,2022,Income_Statement,Research And Development Expense,144000000.0
qa_2398,2398,Hikma Pharmaceuticals,2021,Income_Statement,Research And Development Expense,143000000.0
qa_2399,2399,Hikma Pharmaceuticals,2022,Income_Statement,Miscellaneous Other Operating Expense,25000000.0
qa_2400,2400,Hikma Pharmaceuticals,2021,Income_Statement,Miscellaneous Other Operating Expense,40000000.0
qa_2401,2401,Hikma Pharmaceuticals,2022,Income_Statement,Miscellaneous Other Operating Income,14000000.0
qa_2402,2402,Hikma Pharmaceuticals,2021,Income_Statement,Miscellaneous Other Operating Income,2000000.0
qa_2403,2403,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Total Operating Expenses,-669000000.0
qa_2404,2404,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Total Operating Expenses,-669000000.0
qa_2405,2405,Hikma Pharmaceuticals,2022,Cash_Flow,Profit Loss From Operating Activities,596000000.0
qa_2406,2406,Hikma Pharmaceuticals,2021,Cash_Flow,Profit Loss From Operating Activities,632000000.0
qa_2407,2407,Hikma Pharmaceuticals,2022,Income_Statement,Finance Income,3000000.0
qa_2408,2408,Hikma Pharmaceuticals,2021,Income_Statement,Finance Income,1000000.0
qa_2411,2411,Hikma Pharmaceuticals,2022,Balance_Sheet,Gains Losses Arising From Difference Between Previous Carrying Amount And Fair Value Of Financial Assets Reclassified As Measured At Fair Value,-2000000.0
qa_2412,2412,Hikma Pharmaceuticals,2021,Balance_Sheet,Gains Losses Arising From Difference Between Previous Carrying Amount And Fair Value Of Financial Assets Reclassified As Measured At Fair Value,0.0
qa_2413,2413,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Results From Joint Venture,0.0
qa_2414,2414,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Results From Joint Venture,1000000.0
qa_2415,2415,Hikma Pharmaceuticals,2022,Income_Statement,Profits Losses On Disposal Of Investments And Changes In Value Of Investments,0.0
qa_2416,2416,Hikma Pharmaceuticals,2021,Income_Statement,Profits Losses On Disposal Of Investments And Changes In Value Of Investments,0.0
qa_2417,2417,Hikma Pharmaceuticals,2022,Income_Statement,Profit Loss Before Tax,520000000.0
qa_2418,2418,Hikma Pharmaceuticals,2021,Income_Statement,Profit Loss Before Tax,578000000.0
qa_2419,2419,Hikma Pharmaceuticals,2022,Income_Statement,Income Tax Expense Continuing Operations,111000000.0
qa_2420,2420,Hikma Pharmaceuticals,2021,Income_Statement,Income Tax Expense Continuing Operations,129000000.0
qa_2421,2421,Hikma Pharmaceuticals,2022,Income_Statement,Profit Loss,409000000.0
qa_2422,2422,Hikma Pharmaceuticals,2021,Income_Statement,Profit Loss,449000000.0
qa_2423,2423,Hikma Pharmaceuticals,2022,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,3000000.0
qa_2424,2424,Hikma Pharmaceuticals,2021,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,-1000000.0
qa_2425,2425,Hikma Pharmaceuticals,2022,Income_Statement,Profit Loss Attributable To Owners Of Parent,406000000.0
qa_2426,2426,Hikma Pharmaceuticals,2021,Income_Statement,Profit Loss Attributable To Owners Of Parent,450000000.0
qa_2427,2427,Hikma Pharmaceuticals,2022,Income_Statement,Basic Earnings Loss Per Share,1.813
qa_2428,2428,Hikma Pharmaceuticals,2021,Income_Statement,Basic Earnings Loss Per Share,1.948
qa_2429,2429,Hikma Pharmaceuticals,2022,Income_Statement,Diluted Earnings Loss Per Share,1.804
qa_2430,2430,Hikma Pharmaceuticals,2021,Income_Statement,Diluted Earnings Loss Per Share,1.931
qa_2431,2431,Hikma Pharmaceuticals,2022,Income_Statement,Gains Losses On Exchange Differences On Translation Net Of Tax,-87000000.0
qa_2432,2432,Hikma Pharmaceuticals,2021,Income_Statement,Gains Losses On Exchange Differences On Translation Net Of Tax,-22000000.0
qa_2435,2435,Hikma Pharmaceuticals,2022,Income_Statement,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,0.0
qa_2436,2436,Hikma Pharmaceuticals,2021,Income_Statement,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,-1000000.0
qa_2437,2437,Hikma Pharmaceuticals,2022,Balance_Sheet,Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income,-8000000.0
qa_2438,2438,Hikma Pharmaceuticals,2021,Balance_Sheet,Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income,14000000.0
qa_2439,2439,Hikma Pharmaceuticals,2022,Income_Statement,Other Comprehensive Income,-95000000.0
qa_2440,2440,Hikma Pharmaceuticals,2021,Income_Statement,Other Comprehensive Income,-9000000.0
qa_2441,2441,Hikma Pharmaceuticals,2022,Income_Statement,Comprehensive Income,314000000.0
qa_2442,2442,Hikma Pharmaceuticals,2021,Income_Statement,Comprehensive Income,440000000.0
qa_2443,2443,Hikma Pharmaceuticals,2022,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,0.0
qa_2444,2444,Hikma Pharmaceuticals,2021,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,2000000.0
qa_2445,2445,Hikma Pharmaceuticals,2022,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,314000000.0
qa_2446,2446,Hikma Pharmaceuticals,2021,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,438000000.0
qa_2449,2449,Hikma Pharmaceuticals,2022,Balance_Sheet,Intangible Assets Other Than Goodwill,735000000.0
qa_2450,2450,Hikma Pharmaceuticals,2021,Balance_Sheet,Intangible Assets Other Than Goodwill,607000000.0
qa_2453,2453,Hikma Pharmaceuticals,2022,Balance_Sheet,Rightofuse Assets,57000000.0
qa_2454,2454,Hikma Pharmaceuticals,2021,Balance_Sheet,Rightofuse Assets,74000000.0
qa_2457,2457,Hikma Pharmaceuticals,2022,Balance_Sheet,Deferred Tax Assets,192000000.0
qa_2458,2458,Hikma Pharmaceuticals,2021,Balance_Sheet,Deferred Tax Assets,183000000.0
qa_2459,2459,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Noncurrent Financial And Other Assets,65000000.0
qa_2460,2460,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Noncurrent Financial And Other Assets,47000000.0
qa_2461,2461,Hikma Pharmaceuticals,2022,Balance_Sheet,Noncurrent Assets,2472000000.0
qa_2462,2462,Hikma Pharmaceuticals,2021,Balance_Sheet,Noncurrent Assets,2278000000.0
qa_2465,2465,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Tax Assets Current,32000000.0
qa_2466,2466,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Tax Assets Current,60000000.0
qa_2469,2469,Hikma Pharmaceuticals,2022,Cash_Flow,Cash And Cash Equivalents,270000000.0
qa_2470,2470,Hikma Pharmaceuticals,2021,Cash_Flow,Cash And Cash Equivalents,426000000.0
qa_2471,2471,Hikma Pharmaceuticals,2022,Balance_Sheet,Other Current Assets,110000000.0
qa_2472,2472,Hikma Pharmaceuticals,2021,Balance_Sheet,Other Current Assets,97000000.0
qa_2473,2473,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,2000000.0
qa_2474,2474,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,0.0
